chrom	start	end
chr8	127750000	128750000
chr8	127950000	128950000
chr8	128150000	129150000
chr8	128350000	129350000
chr8	128550000	129550000
chr8	128750000	129750000
chr8	128950000	129950000
chr8	129150000	130150000
chr8	129350000	130350000
chr8	129550000	130550000
chr8	129750000	130750000
chr8	129950000	130950000
chr8	130150000	131150000
chr8	130350000	131350000
chr8	130550000	131550000
chr8	130750000	131750000
chr8	130950000	131950000
chr8	131150000	132150000
chr8	131350000	132350000
chr8	131550000	132550000
chr8	131750000	132750000
chr8	131950000	132950000
chr8	132150000	133150000
chr8	132350000	133350000
chr8	132550000	133550000
chr8	132750000	133750000
chr8	132950000	133950000
chr8	133150000	134150000
chr8	133350000	134350000
chr8	133550000	134550000
chr8	133750000	134750000
chr8	133950000	134950000
chr8	134150000	135150000
chr8	134350000	135350000
chr8	134550000	135550000
chr8	134750000	135750000
chr8	134950000	135950000
chr8	135150000	136150000
chr8	135350000	136350000
chr8	135550000	136550000
chr8	135750000	136750000
chr8	135950000	136950000
chr8	136150000	137150000
chr8	136350000	137350000
chr8	136550000	137550000
chr8	136750000	137750000
chr8	136950000	137950000
chr8	137150000	138150000
chr8	137350000	138350000
chr8	137550000	138550000
chr8	137750000	138750000
chr8	137950000	138950000
chr8	138150000	139150000
chr8	138350000	139350000
chr8	138550000	139550000
chr8	138750000	139750000
chr8	138950000	139950000
chr8	139150000	140150000
chr8	139350000	140350000
chr8	139550000	140550000
chr8	139750000	140750000
chr8	139950000	140950000
chr8	140150000	141150000
chr8	140350000	141350000
chr8	140550000	141550000
chr8	140750000	141750000
chr8	140950000	141950000
chr8	141150000	142150000
chr8	141350000	142350000
chr8	141550000	142550000
chr8	141750000	142750000
chr8	141950000	142950000
chr8	142150000	143150000
chr8	142350000	143350000
chr8	142550000	143550000
chr8	142750000	143750000
chr8	142950000	143950000
chr8	143150000	144150000
chr8	143350000	144350000
chr8	143550000	144550000
chr8	143750000	144750000
chr8	143950000	144950000
chr9	156250	1156250
chr9	356250	1356250
chr9	556250	1556250
chr9	756250	1756250
chr9	956250	1956250
chr9	1156250	2156250
chr9	1356250	2356250
chr9	1556250	2556250
chr9	1756250	2756250
chr9	1956250	2956250
chr9	2156250	3156250
chr9	2356250	3356250
chr9	2556250	3556250
chr9	2756250	3756250
chr9	2956250	3956250
chr9	3156250	4156250
chr9	3356250	4356250
chr9	3556250	4556250
chr9	3756250	4756250
chr9	3956250	4956250
chr9	4156250	5156250
chr9	4356250	5356250
chr9	4556250	5556250
chr9	4756250	5756250
chr9	4956250	5956250
chr9	5156250	6156250
chr9	5356250	6356250
chr9	5556250	6556250
chr9	5756250	6756250
chr9	5956250	6956250
chr9	6156250	7156250
chr9	6356250	7356250
chr9	6556250	7556250
chr9	6756250	7756250
chr9	6956250	7956250
chr9	7156250	8156250
chr9	7356250	8356250
chr9	7556250	8556250
chr9	7756250	8756250
chr9	7956250	8956250
chr9	8156250	9156250
chr9	8356250	9356250
chr9	8556250	9556250
chr9	8756250	9756250
chr9	8956250	9956250
chr9	9156250	10156250
chr9	9356250	10356250
chr9	9556250	10556250
chr9	9756250	10756250
chr9	9956250	10956250
chr9	10156250	11156250
chr9	10356250	11356250
chr9	10556250	11556250
chr9	10756250	11756250
chr9	10956250	11956250
chr9	11156250	12156250
chr9	11356250	12356250
chr9	11556250	12556250
chr9	11756250	12756250
chr9	11956250	12956250
chr9	12156250	13156250
chr9	12356250	13356250
chr9	12556250	13556250
chr9	12756250	13756250
chr9	12956250	13956250
chr9	13156250	14156250
chr9	13356250	14356250
chr9	13556250	14556250
chr9	13756250	14756250
chr9	13956250	14956250
chr9	14156250	15156250
chr9	14356250	15356250
chr9	14556250	15556250
chr9	14756250	15756250
chr9	14956250	15956250
chr9	15156250	16156250
chr9	15356250	16356250
chr9	15556250	16556250
chr9	15756250	16756250
chr9	15956250	16956250
chr9	16156250	17156250
chr9	16356250	17356250
chr9	16556250	17556250
chr9	16756250	17756250
chr9	16956250	17956250
chr9	17156250	18156250
chr9	17356250	18356250
chr9	17556250	18556250
chr9	17756250	18756250
chr9	17956250	18956250
chr9	18156250	19156250
chr9	18356250	19356250
chr9	18556250	19556250
chr9	18756250	19756250
chr9	18956250	19956250
chr9	19156250	20156250
chr9	19356250	20356250
chr9	19556250	20556250
chr9	19756250	20756250
chr9	19956250	20956250
chr9	20156250	21156250
chr9	20356250	21356250
chr9	20556250	21556250
chr9	20756250	21756250
chr9	20956250	21956250
chr9	21156250	22156250
chr9	21356250	22356250
chr9	21556250	22556250
chr9	22781250	23781250
chr9	22981250	23981250
chr9	23181250	24181250
chr9	23381250	24381250
chr9	24593750	25593750
chr9	24793750	25793750
chr9	24993750	25993750
chr9	25193750	26193750
chr9	25393750	26393750
chr9	25593750	26593750
chr9	25793750	26793750
chr9	25993750	26993750
chr9	26193750	27193750
chr9	26393750	27393750
chr9	26593750	27593750
chr9	26793750	27793750
chr9	26993750	27993750
chr9	27193750	28193750
chr9	27393750	28393750
chr9	27593750	28593750
chr9	27793750	28793750
chr9	27993750	28993750
chr9	28193750	29193750
chr9	28393750	29393750
chr9	28593750	29593750
chr9	28793750	29793750
chr9	28993750	29993750
chr9	29193750	30193750
chr9	29393750	30393750
chr9	29593750	30593750
chr9	29793750	30793750
chr9	29993750	30993750
chr9	30193750	31193750
chr9	30393750	31393750
chr9	30593750	31593750
chr9	30793750	31793750
chr9	30993750	31993750
chr9	31193750	32193750
chr9	31393750	32393750
chr9	31593750	32593750
chr9	31793750	32793750
chr9	31993750	32993750
chr9	32193750	33193750
chr9	32393750	33393750
chr9	32593750	33593750
chr9	32793750	33793750
chr9	32993750	33993750
chr9	33193750	34193750
chr9	33393750	34393750
chr9	33593750	34593750
chr9	33793750	34793750
chr9	33993750	34993750
chr9	34193750	35193750
chr9	34393750	35393750
chr9	34593750	35593750
chr9	34793750	35793750
chr9	34993750	35993750
chr9	35193750	36193750
chr9	35393750	36393750
chr9	35593750	36593750
chr9	35793750	36793750
chr9	35993750	36993750
chr9	36193750	37193750
chr9	36393750	37393750
chr9	36593750	37593750
chr9	36793750	37793750
chr9	36993750	37993750
chr9	37193750	38193750
chr9	37393750	38393750
chr9	37593750	38593750
chr9	68312500	69312500
chr9	68512500	69512500
chr9	68712500	69712500
chr9	68912500	69912500
chr9	69112500	70112500
chr9	69312500	70312500
chr9	69512500	70512500
chr9	70750000	71750000
chr9	70950000	71950000
chr9	71150000	72150000
chr9	71350000	72350000
chr9	71550000	72550000
chr9	71750000	72750000
chr9	71950000	72950000
chr9	72150000	73150000
chr9	72350000	73350000
chr9	72550000	73550000
chr9	72750000	73750000
chr9	72950000	73950000
chr9	73150000	74150000
chr9	73350000	74350000
chr9	73550000	74550000
chr9	73750000	74750000
chr9	73950000	74950000
chr9	74150000	75150000
chr9	74350000	75350000
chr9	74550000	75550000
chr9	74750000	75750000
chr9	74950000	75950000
chr9	75150000	76150000
chr9	75350000	76350000
chr9	75550000	76550000
chr9	75750000	76750000
chr9	75950000	76950000
chr9	76150000	77150000
chr9	76350000	77350000
chr9	76550000	77550000
chr9	76750000	77750000
chr9	76950000	77950000
chr9	77150000	78150000
chr9	77350000	78350000
chr9	77550000	78550000
chr9	77750000	78750000
chr9	77950000	78950000
chr9	78150000	79150000
chr9	78350000	79350000
chr9	78550000	79550000
chr9	78750000	79750000
chr9	78950000	79950000
chr9	79150000	80150000
chr9	79350000	80350000
chr9	79550000	80550000
chr9	79750000	80750000
chr9	79950000	80950000
chr9	80150000	81150000
chr9	80350000	81350000
chr9	80550000	81550000
chr9	80750000	81750000
chr9	81968750	82968750
chr9	82168750	83168750
chr9	82368750	83368750
chr9	82568750	83568750
chr9	82768750	83768750
chr9	82968750	83968750
chr9	83168750	84168750
chr9	83368750	84368750
chr9	83568750	84568750
chr9	83768750	84768750
chr9	83968750	84968750
chr9	84168750	85168750
chr9	84368750	85368750
chr9	84568750	85568750
chr9	84768750	85768750
chr9	84968750	85968750
chr9	85168750	86168750
chr9	85368750	86368750
chr9	85568750	86568750
chr9	85768750	86768750
chr9	85968750	86968750
chr9	86168750	87168750
chr9	86368750	87368750
chr9	86568750	87568750
chr9	86768750	87768750
chr9	86968750	87968750
chr9	87168750	88168750
chr9	87368750	88368750
chr9	87568750	88568750
chr9	87768750	88768750
chr9	87968750	88968750
chr9	88168750	89168750
chr9	88368750	89368750
chr9	88568750	89568750
chr9	88768750	89768750
chr9	88968750	89968750
chr9	89168750	90168750
chr9	89368750	90368750
chr9	89568750	90568750
chr9	89768750	90768750
chr9	89968750	90968750
chr9	90168750	91168750
chr9	90368750	91368750
chr9	90568750	91568750
chr9	90768750	91768750
chr9	90968750	91968750
chr9	91168750	92168750
chr9	91368750	92368750
chr9	91568750	92568750
chr9	91768750	92768750
chr9	91968750	92968750
chr9	92168750	93168750
chr9	92368750	93368750
chr9	92568750	93568750
chr9	92768750	93768750
chr9	92968750	93968750
chr9	93168750	94168750
chr9	93368750	94368750
chr9	93568750	94568750
chr9	93768750	94768750
chr9	93968750	94968750
chr9	94168750	95168750
chr9	94368750	95368750
chr9	94568750	95568750
chr9	94768750	95768750
chr9	94968750	95968750
chr9	95168750	96168750
chr9	95368750	96368750
chr9	95568750	96568750
chr9	95768750	96768750
chr9	95968750	96968750
chr9	96168750	97168750
chr9	96368750	97368750
chr9	96568750	97568750
chr9	96768750	97768750
chr9	96968750	97968750
chr9	97168750	98168750
chr9	97368750	98368750
chr9	97568750	98568750
chr9	97768750	98768750
chr9	97968750	98968750
chr9	98168750	99168750
chr9	98368750	99368750
chr9	98568750	99568750
chr9	98768750	99768750
chr9	98968750	99968750
chr9	99168750	100168750
chr9	99368750	100368750
chr9	99568750	100568750
chr9	99768750	100768750
chr9	99968750	100968750
chr9	100168750	101168750
chr9	100368750	101368750
chr9	100568750	101568750
chr9	100768750	101768750
chr9	100968750	101968750
chr9	101168750	102168750
chr9	101368750	102368750
chr9	101568750	102568750
chr9	101768750	102768750
chr9	101968750	102968750
chr9	102168750	103168750
chr9	102368750	103368750
chr9	102568750	103568750
chr9	102768750	103768750
chr9	102968750	103968750
chr9	103168750	104168750
chr9	103368750	104368750
chr9	103568750	104568750
chr9	103768750	104768750
chr9	103968750	104968750
chr9	104168750	105168750
chr9	104368750	105368750
chr9	104568750	105568750
chr9	104768750	105768750
chr9	104968750	105968750
chr9	105168750	106168750
chr9	105368750	106368750
chr9	105568750	106568750
chr9	105768750	106768750
chr9	105968750	106968750
chr9	106168750	107168750
chr9	106368750	107368750
chr9	106568750	107568750
chr9	106768750	107768750
chr9	106968750	107968750
chr9	107168750	108168750
chr9	107368750	108368750
chr9	107568750	108568750
chr9	107768750	108768750
chr9	107968750	108968750
chr9	108168750	109168750
chr9	108368750	109368750
chr9	108568750	109568750
chr9	108768750	109768750
chr9	108968750	109968750
chr9	109168750	110168750
chr9	109368750	110368750
chr9	109568750	110568750
chr9	109768750	110768750
chr9	109968750	110968750
chr9	110168750	111168750
chr9	110368750	111368750
chr9	110568750	111568750
chr9	110768750	111768750
chr9	110968750	111968750
chr9	111168750	112168750
chr9	111368750	112368750
chr9	111568750	112568750
chr9	111768750	112768750
chr9	111968750	112968750
chr9	113093750	114093750
chr9	113293750	114293750
chr9	113493750	114493750
chr9	113693750	114693750
chr9	113893750	114893750
chr9	114093750	115093750
chr9	114293750	115293750
chr9	114493750	115493750
chr9	114693750	115693750
chr9	114893750	115893750
chr9	115093750	116093750
chr9	115293750	116293750
chr9	115493750	116493750
chr9	115693750	116693750
chr9	115893750	116893750
chr9	116093750	117093750
chr9	116293750	117293750
chr9	116493750	117493750
chr9	116693750	117693750
chr9	116893750	117893750
chr9	117093750	118093750
chr9	117293750	118293750
chr9	117493750	118493750
chr9	117693750	118693750
chr9	117893750	118893750
chr9	118093750	119093750
chr9	118293750	119293750
chr9	118493750	119493750
chr9	118693750	119693750
chr9	118893750	119893750
chr9	119093750	120093750
chr9	119293750	120293750
chr9	119493750	120493750
chr9	119693750	120693750
chr9	119893750	120893750
chr9	120093750	121093750
chr9	120293750	121293750
chr9	120493750	121493750
chr9	120693750	121693750
chr9	120893750	121893750
chr9	121093750	122093750
chr9	121293750	122293750
chr9	121493750	122493750
chr9	121693750	122693750
chr9	121893750	122893750
chr9	122093750	123093750
chr9	122293750	123293750
chr9	122493750	123493750
chr9	122693750	123693750
chr9	122893750	123893750
chr9	123093750	124093750
chr9	123293750	124293750
chr9	123493750	124493750
chr9	123693750	124693750
chr9	123893750	124893750
chr9	124093750	125093750
chr9	124293750	125293750
chr9	124493750	125493750
chr9	124693750	125693750
chr9	124893750	125893750
chr9	125093750	126093750
chr9	125293750	126293750
chr9	125493750	126493750
chr9	125693750	126693750
chr9	125893750	126893750
chr9	126093750	127093750
chr9	126293750	127293750
chr9	126493750	127493750
chr9	126693750	127693750
chr9	126893750	127893750
chr9	127093750	128093750
chr9	127293750	128293750
chr9	127493750	128493750
chr9	127693750	128693750
chr9	127893750	128893750
chr9	128093750	129093750
chr9	128293750	129293750
chr9	128493750	129493750
chr9	128693750	129693750
chr9	128893750	129893750
chr9	129093750	130093750
chr9	129293750	130293750
chr9	129493750	130493750
chr9	129693750	130693750
chr9	129893750	130893750
chr9	130093750	131093750
chr9	130293750	131293750
chr9	130493750	131493750
chr9	130693750	131693750
chr9	130893750	131893750
chr9	131093750	132093750
chr9	131293750	132293750
chr9	131493750	132493750
chr9	131693750	132693750
chr9	131893750	132893750
chr9	132093750	133093750
chr9	132293750	133293750
chr9	132493750	133493750
chr9	132693750	133693750
chr9	132893750	133893750
chr9	133093750	134093750
chr9	133293750	134293750
chr9	133493750	134493750
chr9	133693750	134693750
chr9	133893750	134893750
chr9	134093750	135093750
chr9	134293750	135293750
chr9	134493750	135493750
chr9	134693750	135693750
chr9	134893750	135893750
chr9	135093750	136093750
chr9	135293750	136293750
chr9	135493750	136493750
chr9	135693750	136693750
chr9	135893750	136893750
chr9	136093750	137093750
chr9	136293750	137293750
chr9	136493750	137493750
chr9	136693750	137693750
chr9	136893750	137893750
chr9	137093750	138093750
chr10	62500	1062500
chr10	262500	1262500
chr10	462500	1462500
chr10	662500	1662500
chr10	862500	1862500
chr10	1062500	2062500
chr10	1262500	2262500
chr10	1462500	2462500
chr10	1662500	2662500
chr10	1862500	2862500
chr10	2062500	3062500
chr10	2262500	3262500
chr10	2462500	3462500
chr10	2662500	3662500
chr10	2862500	3862500
chr10	3062500	4062500
chr10	3262500	4262500
chr10	3462500	4462500
chr10	3662500	4662500
chr10	3862500	4862500
chr10	4062500	5062500
chr10	4262500	5262500
chr10	4462500	5462500
chr10	4662500	5662500
chr10	4862500	5862500
chr10	5062500	6062500
chr10	5262500	6262500
chr10	5462500	6462500
chr10	5662500	6662500
chr10	5862500	6862500
chr10	6062500	7062500
chr10	6262500	7262500
chr10	6462500	7462500
chr10	6662500	7662500
chr10	6862500	7862500
chr10	7062500	8062500
chr10	7262500	8262500
chr10	7462500	8462500
chr10	7662500	8662500
chr10	7862500	8862500
chr10	8062500	9062500
chr10	8262500	9262500
chr10	8462500	9462500
chr10	8662500	9662500
chr10	8862500	9862500
chr10	9062500	10062500
chr10	9262500	10262500
chr10	9462500	10462500
chr10	9662500	10662500
chr10	9862500	10862500
chr10	10062500	11062500
chr10	10262500	11262500
chr10	10462500	11462500
chr10	10662500	11662500
chr10	10862500	11862500
chr10	11062500	12062500
chr10	11262500	12262500
chr10	11462500	12462500
chr10	11662500	12662500
chr10	11862500	12862500
chr10	12062500	13062500
chr10	12262500	13262500
chr10	12462500	13462500
chr10	12662500	13662500
chr10	12862500	13862500
chr10	13062500	14062500
chr10	13262500	14262500
chr10	13462500	14462500
chr10	13662500	14662500
chr10	13862500	14862500
chr10	14062500	15062500
chr10	14262500	15262500
chr10	14462500	15462500
chr10	14662500	15662500
chr10	14862500	15862500
chr10	15062500	16062500
chr10	15262500	16262500
chr10	15462500	16462500
chr10	15662500	16662500
chr10	15862500	16862500
chr10	16062500	17062500
chr10	16262500	17262500
chr10	16462500	17462500
chr10	16662500	17662500
chr10	16862500	17862500
chr10	17062500	18062500
chr10	17262500	18262500
chr10	18687500	19687500
chr10	18887500	19887500
chr10	19087500	20087500
chr10	19287500	20287500
chr10	19487500	20487500
chr10	19687500	20687500
chr10	19887500	20887500
chr10	20087500	21087500
chr10	20287500	21287500
chr10	20487500	21487500
chr10	20687500	21687500
chr10	20887500	21887500
chr10	21087500	22087500
chr10	21287500	22287500
chr10	21487500	22487500
chr10	21687500	22687500
chr10	21887500	22887500
chr10	22087500	23087500
chr10	22287500	23287500
chr10	22487500	23487500
chr10	22687500	23687500
chr10	22887500	23887500
chr10	23087500	24087500
chr10	23287500	24287500
chr10	23487500	24487500
chr10	23687500	24687500
chr10	23887500	24887500
chr10	24087500	25087500
chr10	24287500	25287500
chr10	24487500	25487500
chr10	24687500	25687500
chr10	24887500	25887500
chr10	25087500	26087500
chr10	25287500	26287500
chr10	25487500	26487500
chr10	25687500	26687500
chr10	25887500	26887500
chr10	26087500	27087500
chr10	26287500	27287500
chr10	26487500	27487500
chr10	26687500	27687500
chr10	26887500	27887500
chr10	27087500	28087500
chr10	27287500	28287500
chr10	27487500	28487500
chr10	27687500	28687500
chr10	27887500	28887500
chr10	28087500	29087500
chr10	28287500	29287500
chr10	28487500	29487500
chr10	28687500	29687500
chr10	28887500	29887500
chr10	29087500	30087500
chr10	29287500	30287500
chr10	29487500	30487500
chr10	29687500	30687500
chr10	29887500	30887500
chr10	30087500	31087500
chr10	30287500	31287500
chr10	30487500	31487500
chr10	30687500	31687500
chr10	30887500	31887500
chr10	31087500	32087500
chr10	31287500	32287500
chr10	31487500	32487500
chr10	31687500	32687500
chr10	31887500	32887500
chr10	32087500	33087500
chr10	32287500	33287500
chr10	32487500	33487500
chr10	32687500	33687500
chr10	32887500	33887500
chr10	33087500	34087500
chr10	33287500	34287500
chr10	33487500	34487500
chr10	33687500	34687500
chr10	33887500	34887500
chr10	34087500	35087500
chr10	34287500	35287500
chr10	34487500	35487500
chr10	34687500	35687500
chr10	34887500	35887500
chr10	35087500	36087500
chr10	35287500	36287500
chr10	35487500	36487500
chr10	35687500	36687500
chr10	35887500	36887500
chr10	37218750	38218750
chr10	37418750	38418750
chr10	42343750	43343750
chr10	42543750	43543750
chr10	42743750	43743750
chr10	42943750	43943750
chr10	43143750	44143750
chr10	43343750	44343750
chr10	43543750	44543750
chr10	43743750	44743750
chr10	43943750	44943750
chr10	44143750	45143750
chr10	44343750	45343750
chr10	44543750	45543750
chr10	48187500	49187500
chr10	48387500	49387500
chr10	48587500	49587500
chr10	48787500	49787500
chr10	48987500	49987500
chr10	49187500	50187500
chr10	49387500	50387500
chr10	49587500	50587500
chr10	49787500	50787500
chr10	49987500	50987500
chr10	50187500	51187500
chr10	50387500	51387500
chr10	50587500	51587500
chr10	50787500	51787500
chr10	50987500	51987500
chr10	51187500	52187500
chr10	51387500	52387500
chr10	51587500	52587500
chr10	51787500	52787500
chr10	51987500	52987500
chr10	52187500	53187500
chr10	52387500	53387500
chr10	52587500	53587500
chr10	52787500	53787500
chr10	52987500	53987500
chr10	53187500	54187500
chr10	53387500	54387500
chr10	53587500	54587500
chr10	53787500	54787500
chr10	53987500	54987500
chr10	54187500	55187500
chr10	54387500	55387500
chr10	54587500	55587500
chr10	55781250	56781250
chr10	55981250	56981250
chr10	56181250	57181250
chr10	56381250	57381250
chr10	56581250	57581250
chr10	56781250	57781250
chr10	56981250	57981250
chr10	57181250	58181250
chr10	57381250	58381250
chr10	57581250	58581250
chr10	57781250	58781250
chr10	57981250	58981250
chr10	58181250	59181250
chr10	58381250	59381250
chr10	58581250	59581250
chr10	58781250	59781250
chr10	58981250	59981250
chr10	59181250	60181250
chr10	59381250	60381250
chr10	59581250	60581250
chr10	59781250	60781250
chr10	59981250	60981250
chr10	60181250	61181250
chr10	60381250	61381250
chr10	60581250	61581250
chr10	60781250	61781250
chr10	60981250	61981250
chr10	61181250	62181250
chr10	61381250	62381250
chr10	61581250	62581250
chr10	61781250	62781250
chr10	61981250	62981250
chr10	62181250	63181250
chr10	62381250	63381250
chr10	62581250	63581250
chr10	62781250	63781250
chr10	62981250	63981250
chr10	63181250	64181250
chr10	63381250	64381250
chr10	63581250	64581250
chr10	63781250	64781250
chr10	63981250	64981250
chr10	64181250	65181250
chr10	64381250	65381250
chr10	64581250	65581250
chr10	64781250	65781250
chr10	64981250	65981250
chr10	65181250	66181250
chr10	65381250	66381250
chr10	65581250	66581250
chr10	65781250	66781250
chr10	65981250	66981250
chr10	66181250	67181250
chr10	66381250	67381250
chr10	66581250	67581250
chr10	66781250	67781250
chr10	66981250	67981250
chr10	67181250	68181250
chr10	67381250	68381250
chr10	67581250	68581250
chr10	67781250	68781250
chr10	67981250	68981250
chr10	68181250	69181250
chr10	68381250	69381250
chr10	68581250	69581250
chr10	68781250	69781250
chr10	68981250	69981250
chr10	69181250	70181250
chr10	69381250	70381250
chr10	69581250	70581250
chr10	69781250	70781250
chr10	69981250	70981250
chr10	70181250	71181250
chr10	70381250	71381250
chr10	70581250	71581250
chr10	70781250	71781250
chr10	70981250	71981250
chr10	71181250	72181250
chr10	71381250	72381250
chr10	71581250	72581250
chr10	71781250	72781250
chr10	71981250	72981250
chr10	72181250	73181250
chr10	72381250	73381250
chr10	72581250	73581250
chr10	72781250	73781250
chr10	72981250	73981250
chr10	73181250	74181250
chr10	73381250	74381250
chr10	73581250	74581250
chr10	73781250	74781250
chr10	73981250	74981250
chr10	74181250	75181250
chr10	74381250	75381250
chr10	74581250	75581250
chr10	74781250	75781250
chr10	74981250	75981250
chr10	75181250	76181250
chr10	75381250	76381250
chr10	75581250	76581250
chr10	75781250	76781250
chr10	75981250	76981250
chr10	76181250	77181250
chr10	76381250	77381250
chr10	76581250	77581250
chr10	76781250	77781250
chr10	76981250	77981250
chr10	77181250	78181250
chr10	77381250	78381250
chr10	77581250	78581250
chr10	77781250	78781250
chr10	77981250	78981250
chr10	78181250	79181250
chr10	78381250	79381250
chr10	79875000	80875000
chr10	80075000	81075000
chr10	80275000	81275000
chr10	80475000	81475000
chr10	81750000	82750000
chr10	81950000	82950000
chr10	82150000	83150000
chr10	82350000	83350000
chr10	82550000	83550000
chr10	82750000	83750000
chr10	82950000	83950000
chr10	83150000	84150000
chr10	83350000	84350000
chr10	83550000	84550000
chr10	83750000	84750000
chr10	83950000	84950000
chr10	84150000	85150000
chr10	84350000	85350000
chr10	84550000	85550000
chr10	84750000	85750000
chr10	84950000	85950000
chr10	85150000	86150000
chr10	85350000	86350000
chr10	85550000	86550000
chr10	85750000	86750000
chr10	85950000	86950000
chr10	87468750	88468750
chr10	87668750	88668750
chr10	87868750	88868750
chr10	88068750	89068750
chr10	88268750	89268750
chr10	88468750	89468750
chr10	88668750	89668750
chr10	88868750	89868750
chr10	89068750	90068750
chr10	89268750	90268750
chr10	89468750	90468750
chr10	89668750	90668750
chr10	89868750	90868750
chr10	90068750	91068750
chr10	90268750	91268750
chr10	90468750	91468750
chr10	90668750	91668750
chr10	90868750	91868750
chr10	91068750	92068750
chr10	91268750	92268750
chr10	91468750	92468750
chr10	91668750	92668750
chr10	91868750	92868750
chr10	92068750	93068750
chr10	92268750	93268750
chr10	92468750	93468750
chr10	92668750	93668750
chr10	92868750	93868750
chr10	93068750	94068750
chr10	93268750	94268750
chr10	93468750	94468750
chr10	93668750	94668750
chr10	93868750	94868750
chr10	94068750	95068750
chr10	94268750	95268750
chr10	94468750	95468750
chr10	94668750	95668750
chr10	94868750	95868750
chr10	95068750	96068750
chr10	95268750	96268750
chr10	95468750	96468750
chr10	95668750	96668750
chr10	95868750	96868750
chr10	96068750	97068750
chr10	96268750	97268750
chr10	96468750	97468750
chr10	96668750	97668750
chr10	96868750	97868750
chr10	97068750	98068750
chr10	97268750	98268750
chr10	97468750	98468750
chr10	97668750	98668750
chr10	97868750	98868750
chr10	98068750	99068750
chr10	98268750	99268750
chr10	98468750	99468750
chr10	98668750	99668750
chr10	98868750	99868750
chr10	99068750	100068750
chr10	99268750	100268750
chr10	99468750	100468750
chr10	99668750	100668750
chr10	99868750	100868750
chr10	100068750	101068750
chr10	100268750	101268750
chr10	100468750	101468750
chr10	100668750	101668750
chr10	100868750	101868750
chr10	101068750	102068750
chr10	101268750	102268750
chr10	101468750	102468750
chr10	101668750	102668750
chr10	101868750	102868750
chr10	102068750	103068750
chr10	102268750	103268750
chr10	102468750	103468750
chr10	102668750	103668750
chr10	102868750	103868750
chr10	103068750	104068750
chr10	103268750	104268750
chr10	103468750	104468750
chr10	103668750	104668750
chr10	103868750	104868750
chr10	104068750	105068750
chr10	104268750	105268750
chr10	104468750	105468750
chr10	104668750	105668750
chr10	104868750	105868750
chr10	105068750	106068750
chr10	105268750	106268750
chr10	105468750	106468750
chr10	105668750	106668750
chr10	105868750	106868750
chr10	106068750	107068750
chr10	106268750	107268750
chr10	106468750	107468750
chr10	106668750	107668750
chr10	106868750	107868750
chr10	107068750	108068750
chr10	108343750	109343750
chr10	108543750	109543750
chr10	108743750	109743750
chr10	108943750	109943750
chr10	109143750	110143750
chr10	109343750	110343750
chr10	109543750	110543750
chr10	109743750	110743750
chr10	109943750	110943750
chr10	110143750	111143750
chr10	110343750	111343750
chr10	110543750	111543750
chr10	110743750	111743750
chr10	110943750	111943750
chr10	111143750	112143750
chr10	111343750	112343750
chr10	111543750	112543750
chr10	111743750	112743750
chr10	111943750	112943750
chr10	112143750	113143750
chr10	112343750	113343750
chr10	112543750	113543750
chr10	112743750	113743750
chr10	112943750	113943750
chr10	113143750	114143750
chr10	113343750	114343750
chr10	113543750	114543750
chr10	113743750	114743750
chr10	113943750	114943750
chr10	114143750	115143750
chr10	114343750	115343750
chr10	114543750	115543750
chr10	114743750	115743750
chr10	114943750	115943750
chr10	115143750	116143750
chr10	115343750	116343750
chr10	115543750	116543750
chr10	115743750	116743750
chr10	115943750	116943750
chr10	116143750	117143750
chr10	116343750	117343750
chr10	116543750	117543750
chr10	116743750	117743750
chr10	116943750	117943750
chr10	117143750	118143750
chr10	117343750	118343750
chr10	117543750	118543750
chr10	117743750	118743750
chr10	117943750	118943750
chr10	118143750	119143750
chr10	118343750	119343750
chr10	118543750	119543750
chr10	118743750	119743750
chr10	118943750	119943750
chr10	119143750	120143750
chr10	119343750	120343750
chr10	119543750	120543750
chr10	119743750	120743750
chr10	119943750	120943750
chr10	120143750	121143750
chr10	120343750	121343750
chr10	120543750	121543750
chr10	120743750	121743750
chr10	120943750	121943750
chr10	121143750	122143750
chr10	121343750	122343750
chr10	121543750	122543750
chr10	122625000	123625000
chr10	122825000	123825000
chr10	123025000	124025000
chr10	123225000	124225000
chr10	123425000	124425000
chr10	123625000	124625000
chr10	123825000	124825000
chr10	124025000	125025000
chr10	124225000	125225000
chr10	124425000	125425000
chr10	124625000	125625000
chr10	124825000	125825000
chr10	125025000	126025000
chr10	125225000	126225000
chr10	125425000	126425000
chr10	125625000	126625000
chr10	125825000	126825000
chr10	126025000	127025000
chr10	126225000	127225000
chr10	126425000	127425000
chr10	126625000	127625000
chr10	126825000	127825000
chr10	127025000	128025000
chr10	127225000	128225000
chr10	127425000	128425000
chr10	127625000	128625000
chr10	127825000	128825000
chr10	128025000	129025000
chr10	128225000	129225000
chr10	128425000	129425000
chr10	128625000	129625000
chr10	128825000	129825000
chr10	129025000	130025000
chr10	129225000	130225000
chr10	129425000	130425000
chr10	129625000	130625000
chr10	129825000	130825000
chr10	130025000	131025000
chr10	130225000	131225000
chr10	131625000	132625000
chr10	131825000	132825000
chr10	132025000	133025000
chr10	132225000	133225000
chr10	132425000	133425000
chr10	132625000	133625000
chr11	187500	1187500
chr11	387500	1387500
chr11	587500	1587500
chr11	787500	1787500
chr11	4312500	5312500
